id,price,sale_date,cabins,decks,bathrooms,producer,created_date,refitted_date,total_area,crew_area,cabins_area,maintenance_area,crew_area_coef,total_area_coef,weight_distribution_x,weight_distribution_y,engine_thrust,radar,bow_thruster,autopilot,solar_panels,navi_quality,state,overall_quality
590,1026000.0,2122-12-12,3,1.0,1,56,2105/11,,341.3,63.0,36.0,27.0,65.0,341.3,-0.0295517975292659,-0.0854737403414596,1478.2,0,0,1,0,0,3,6
591,1860000.0,2122-12-12,3,1.5,2,44,2101/04,,200.0,86.0,72.5,13.5,70.5,200.0,-0.021051797529268,-0.0541237403414598,1762.6,0,0,1,0,0,4,7
592,735000.0,2122-12-12,4,1.5,1,67,2106/10,,360.0,76.5,70.0,6.5,76.5,360.0,-0.0090517975292675,0.0292762596585411,2072.5,0,0,1,0,0,3,7
593,540000.0,2122-12-12,3,1.0,1,61,2105/01,,925.6,50.0,50.0,0.0,64.0,405.7,-0.0520517975292668,0.0241262596585407,1572.0,0,0,1,0,0,3,6
594,1091250.0,2122-12-12,3,2.0,1,36,2113/07,,9866.3,86.3,86.3,0.0,105.7,4965.8,-0.130551797529265,0.1058262596585422,3755.2,0,1,0,0,0,4,7
595,735000.0,2122-12-12,2,1.0,1,45,2105/03,,307.5,43.5,43.5,0.0,56.0,307.5,-0.0515517975292715,0.0172262596585426,1674.5,0,0,0,0,0,3,6
596,1335000.0,2122-12-12,3,1.0,3,17,2119/02,,1215.9,98.5,98.5,0.0,107.5,734.8,-0.0010517975292719,-0.1025237403414571,2170.0,0,1,1,0,0,3,8
597,2587500.0,2122-12-12,4,2.0,2,40,2116/03,,1222.0,164.0,164.0,0.0,174.5,1256.9,0.086948202470736,-0.073623740341457,2507.6,0,0,1,0,0,3,10
598,1440000.0,2122-12-12,4,2.0,2,35,2118/12,,250.0,121.5,121.5,0.0,121.5,272.0,0.1854482024707374,0.0225262596585409,2290.3,0,1,1,0,0,3,7
599,1620000.0,2122-12-12,1,1.5,1,43,2101/01,,335.0,57.0,57.0,0.0,67.5,335.0,-0.0565517975292741,-0.0678737403414579,2561.7,0,0,1,0,0,3,7
600,1035000.0,2122-12-12,4,1.5,1,33,2109/06,,399.6,99.0,99.0,0.0,86.5,385.0,0.0369482024707318,0.0498262596585412,1838.2,0,0,1,0,0,3,7
601,1815000.0,2122-12-12,2,1.0,1,54,2098/12,,180.0,45.5,45.5,0.0,86.0,180.0,-0.0585517975292694,-0.037023740341457,2013.6,0,0,1,0,0,4,7
602,744000.0,2122-12-12,4,2.0,3,14,2114/05,,326.0,92.5,56.5,36.0,64.0,333.2,-0.0550517975292669,0.1256762596585403,1677.0,0,1,0,0,0,3,7
603,747000.0,2122-12-12,3,1.0,2,20,2113/07,,383.7,72.0,47.0,25.0,72.0,420.9,0.032948202470734,0.0783262596585423,2273.4,0,0,1,0,0,3,7
604,1965000.0,2122-12-12,5,2.0,3,63,2112/07,,617.7,184.5,184.5,0.0,114.5,454.1,-0.0240517975292681,-0.10357374034146,2455.2,0,0,0,0,0,5,9
605,2160000.0,2122-12-12,2,1.0,1,61,2106/07,,360.0,101.0,85.0,16.0,101.0,360.0,-0.0700517975292675,0.0270262596585411,1225.1,0,1,1,0,3,4,7
606,1020000.0,2122-12-12,3,1.0,1,57,2107/04,,240.0,62.5,62.5,0.0,70.2,240.0,-0.0685517975292674,0.0041762596585428,1563.9,0,1,0,0,0,4,7
607,2397000.0,2122-12-12,4,2.0,3,50,2118/03,,250.0,156.0,118.5,37.5,126.0,300.0,-0.0275517975292635,-0.0649737403414576,1346.0,0,0,1,0,0,3,9
608,1695000.0,2122-12-12,3,3.0,2,46,2119/10,,61.0,76.0,76.0,0.0,77.5,237.5,-0.0665517975292721,-0.0569737403414585,1238.0,0,0,1,0,0,3,8
609,1857000.0,2122-12-12,3,2.0,2,35,2118/03,,322.0,136.0,136.0,0.0,159.0,366.0,0.1919482024707329,0.0089262596585406,1299.7,0,1,0,0,0,3,9
610,1470000.0,2122-12-12,3,1.5,2,46,2097/02,2117/10,120.0,72.5,72.5,0.0,72.5,213.8,-0.0685517975292674,-0.0562737403414601,976.9,0,0,1,0,0,3,8
611,523500.0,2122-12-12,2,1.0,1,69,2108/01,,260.0,50.5,50.5,0.0,79.0,375.0,-0.0395517975292639,0.0717262596585399,1372.3,0,0,0,0,0,3,7
612,919500.0,2122-12-12,3,1.0,2,3,2112/09,,1918.8,103.0,78.0,25.0,104.0,3025.6,-0.0375517975292686,0.1424262596585421,1845.9,0,1,1,0,0,4,8
613,1815000.0,2122-12-12,3,2.0,2,49,2114/06,,125.0,64.5,64.5,0.0,85.0,187.5,-0.0270517975292611,-0.0314237403414594,1334.2,0,0,1,0,0,4,8
614,1050000.0,2122-12-12,1,1.0,1,50,2105/06,,255.0,35.0,35.0,0.0,50.5,255.0,-0.0280517975292659,-0.0594737403414562,735.7,0,0,1,0,0,3,7
615,1125000.0,2122-12-12,3,2.0,1,60,2118/06,,87.6,55.0,47.0,8.0,69.0,87.6,-0.031051797529266,-0.0163237403414591,1899.0,0,1,1,1,0,3,8
616,1125000.0,2122-12-12,4,2.0,2,69,2118/02,,397.8,139.5,139.5,0.0,83.0,409.6,-0.0330517975292684,0.095976259658542,2498.5,0,0,1,0,0,3,9
617,1050000.0,2122-12-12,4,2.0,2,24,2118/11,,200.0,122.0,122.0,0.0,120.5,225.1,0.1039482024707319,0.0879762596585429,2087.9,0,1,1,0,0,3,7
618,1224600.0,2122-12-12,3,2.0,2,45,2115/02,,288.0,90.0,90.0,0.0,90.0,297.6,-0.0595517975292671,0.0153762596585416,1024.1,0,1,0,0,0,4,7
619,2025000.0,2122-12-12,5,2.0,2,35,2118/12,,322.8,160.0,160.0,0.0,164.5,396.2,0.1909482024707282,0.0077262596585399,1969.2,0,0,0,0,0,3,9
620,758100.0,2122-12-12,2,1.0,1,19,2114/01,,482.2,53.5,53.5,0.0,61.0,419.3,0.0389482024707342,0.1033762596585425,2469.1,0,1,1,0,0,3,7
621,1470000.0,2122-12-12,2,1.0,1,52,2104/07,,250.0,58.0,58.0,0.0,87.5,250.0,-0.0775517975292677,-0.0632237403414599,1987.4,0,0,1,0,0,4,8
622,951000.0,2122-12-12,3,1.0,2,33,2112/07,,570.5,88.0,53.0,35.0,84.0,458.2,0.0404482024707343,0.0536262596585395,1907.0,0,1,1,0,0,5,7
623,6000000.0,2122-12-12,5,2.0,4,26,2115/04,,543.1,324.5,197.0,127.5,164.5,704.0,0.0194482024707335,-0.0063737403414592,2765.3,0,0,1,0,3,4,11
624,1275000.0,2122-12-12,3,1.0,2,27,2114/08,,660.9,133.5,133.5,0.0,98.0,656.5,0.0454482024707368,0.0958762596585423,2511.5,0,1,1,0,0,4,10
625,1567500.0,2122-12-12,3,2.0,2,35,2117/10,,393.8,118.5,118.5,0.0,133.0,387.6,0.1904482024707329,0.0086762596585394,1890.8,0,1,1,0,0,3,9
626,2355000.0,2122-12-12,3,1.0,2,43,2097/11,,272.0,109.0,55.0,54.0,73.5,205.4,-0.0505517975292667,-0.048473740341457,2370.3,0,0,0,0,0,5,7
627,847839.0,2122-12-12,2,1.0,1,58,2107/11,,300.8,41.5,41.5,0.0,67.0,302.0,-0.0450517975292689,-0.0932737403414591,1144.3,0,0,0,0,0,4,6
628,918000.0,2122-12-12,3,2.0,2,27,2118/01,,293.7,93.5,93.5,0.0,104.5,203.0,0.0404482024707343,0.080426259658541,1671.0,0,1,1,0,0,3,7
629,1132500.0,2122-12-12,3,2.0,2,16,2118/01,,68.9,70.5,64.5,6.0,72.2,68.5,0.088448202470729,0.0129262596585419,1466.6,0,0,1,0,0,3,7
630,2174400.0,2122-12-12,3,1.0,2,49,2102/04,2117/04,196.6,102.5,59.0,43.5,97.0,200.0,-0.0295517975292659,-0.0417737403414584,1255.8,0,0,1,0,0,3,8
631,2190300.0,2122-12-12,4,2.0,2,16,2117/10,,715.0,156.0,156.0,0.0,129.0,500.2,0.0944482024707292,0.0141262596585427,1943.1,0,0,1,0,0,3,9
632,1155000.0,2122-12-12,3,1.0,1,38,2113/04,,527.1,59.0,47.0,12.0,61.5,544.0,0.1059482024707273,-0.037373740341458,351.9,0,0,0,0,0,4,7
633,1338000.0,2122-12-12,4,1.0,2,23,2112/06,,390.0,113.5,64.5,49.0,74.0,364.0,0.025948202470729,-0.0838737403414597,1574.3,0,0,0,0,0,3,7
634,750000.0,2122-12-12,3,1.0,2,24,2110/05,,333.0,95.0,47.5,47.5,84.5,405.6,0.0949482024707316,0.1003262596585408,1101.5,0,1,1,0,0,5,7
635,719700.0,2122-12-12,4,1.0,2,14,2112/10,,350.0,93.0,56.0,37.0,99.5,446.8,-0.0475517975292666,0.1236762596585414,1709.8,0,1,1,0,0,3,8
636,1833000.0,2122-12-12,3,2.5,2,16,2118/08,,99.2,106.7,106.7,0.0,108.5,99.2,0.1084482024707321,0.0099262596585418,1789.9,0,0,1,0,0,3,8
637,762000.0,2122-12-12,4,1.0,2,47,2108/01,,211.8,75.5,75.5,0.0,75.5,213.4,-0.0245517975292634,0.0070262596585379,1698.4,0,0,0,0,0,3,7
638,2625000.0,2122-12-12,3,1.0,2,70,2106/07,,332.0,111.0,61.0,50.0,90.0,295.0,-0.0720517975292628,-0.0412737403414595,-83.8,0,0,1,0,2,4,7
639,714000.0,2122-12-12,3,2.0,2,57,2117/10,,60.2,51.0,36.0,15.0,68.0,75.3,-0.0660517975292697,0.0077762596585415,1072.7,0,1,1,0,0,3,7
640,1023000.0,2122-12-12,3,2.0,2,57,2119/07,,83.2,74.0,59.0,15.0,69.0,76.9,-0.0655517975292673,0.0078762596585413,1743.9,0,1,1,0,0,3,9
641,1230000.0,2122-12-13,3,1.0,2,70,2105/11,,212.5,85.0,44.5,40.5,72.0,212.5,-0.0705517975292698,-0.0470737403414602,1978.1,0,1,0,0,0,3,6
642,1464000.0,2122-12-14,2,1.0,2,50,2105/10,,234.4,68.0,39.0,29.0,67.0,237.5,-0.0355517975292661,-0.0636737403414571,947.9,0,0,0,0,0,3,7
643,1603920.0,2122-12-14,3,1.0,2,37,2115/12,,175.0,106.5,60.5,46.0,101.5,185.5,0.0424482024707367,-0.0879737403414608,1276.6,0,0,1,0,0,4,8
644,1726650.0,2122-12-14,4,1.0,2,29,2114/01,,373.8,103.0,72.0,31.0,114.0,419.8,0.0694482024707306,-0.0835737403414604,1531.4,0,1,0,0,0,3,8
645,891000.0,2122-12-14,5,2.0,2,13,2115/11,,430.2,98.5,98.5,0.0,98.5,423.0,0.1154482024707371,0.1828262596585403,963.6,0,1,0,0,0,4,7
646,1245000.0,2122-12-14,3,2.0,2,33,2114/04,,417.1,124.0,124.0,0.0,115.0,415.2,0.0549482024707324,0.0609762596585419,1106.2,0,0,0,0,0,3,8
647,1320000.0,2122-12-15,2,1.5,1,46,2098/04,,98.4,50.5,50.5,0.0,88.0,210.0,-0.0705517975292698,-0.0578237403414583,1027.7,0,0,0,0,0,5,5
648,2772000.0,2122-12-15,3,1.5,1,70,2103/07,,250.0,110.0,110.0,0.0,143.0,250.0,-0.0820517975292608,-0.0401737403414586,1669.4,0,0,1,0,0,3,9
649,1159773.0,2122-12-15,3,2.0,2,18,2119/11,,80.6,84.5,57.5,27.0,84.5,83.1,0.1229482024707374,0.0041262596585411,953.4,0,1,0,0,0,3,8
650,1725000.0,2122-12-15,4,2.0,2,35,2119/08,,247.2,125.0,125.0,0.0,138.0,300.0,0.1794482024707301,0.0207762596585396,1387.7,0,1,1,0,0,3,9
651,960000.0,2122-12-15,3,2.0,2,14,2115/01,,387.8,134.0,134.0,0.0,121.5,411.6,-0.0510517975292691,0.1341262596585402,1899.7,0,1,1,0,0,3,8
652,1101000.0,2122-12-15,2,1.0,1,52,2106/01,,116.7,35.0,35.0,0.0,115.0,250.0,-0.0730517975292676,-0.070473740341459,1764.8,0,0,1,0,0,3,7
653,675000.0,2122-12-15,2,1.0,1,33,2113/03,,480.6,45.5,45.5,0.0,70.5,480.6,0.0459482024707321,0.0651762596585427,2004.6,0,1,1,0,0,4,7
654,3648000.0,2122-12-15,4,1.0,2,6,2110/07,,434.2,159.5,84.0,75.5,158.0,434.2,0.0409482024707296,-0.0009237403414594,2242.3,0,0,1,0,3,5,9
655,4404000.0,2122-12-15,4,2.0,3,6,2114/09,,1723.0,250.5,250.5,0.0,238.0,1723.0,0.0584482024707278,0.0065762596585408,2617.6,0,1,1,0,0,3,12
656,4215000.0,2122-12-15,4,2.0,3,4,2118/09,,538.4,170.5,170.5,0.0,132.5,502.9,0.022948202470736,-0.0240237403414589,2391.8,0,1,1,0,0,3,10
657,2607000.0,2122-12-15,5,2.0,3,16,2112/11,,2461.1,209.0,144.0,65.0,158.5,401.5,0.0749482024707356,0.0056262596585412,1750.1,0,1,1,0,0,4,8
658,1017000.0,2122-12-15,4,2.0,2,24,2117/10,,430.0,91.5,91.5,0.0,91.5,259.2,0.11394820247073,0.1012262596585422,1882.1,0,1,0,0,0,3,7
659,1327500.0,2122-12-15,3,1.0,1,33,2110/06,,510.0,90.0,90.0,0.0,107.0,506.4,0.0489482024707322,0.0552262596585428,1087.7,0,1,0,0,0,3,8
660,1455000.0,2122-12-15,3,2.0,1,69,2098/09,2114/08,385.3,110.0,110.0,0.0,58.5,3548.6,-0.0410517975292711,0.0861262596585419,3023.4,0,0,1,0,2,3,7
661,870000.0,2122-12-15,4,2.0,2,20,2114/08,,364.0,85.0,85.0,0.0,97.5,373.8,0.0364482024707294,0.0777762596585418,1772.0,0,0,1,0,0,4,7
662,840000.0,2122-12-15,3,2.0,2,28,2115/09,,483.8,63.5,63.5,0.0,63.5,585.0,0.2499482024707328,0.04807625965854,1368.2,0,0,1,0,0,3,8
663,1240500.0,2122-12-15,2,1.0,1,52,2101/11,,200.0,38.5,38.5,0.0,71.0,252.0,-0.0600517975292623,-0.0679237403414596,2150.2,0,0,1,0,0,5,5
664,425400.0,2122-12-15,2,1.0,1,32,2105/07,,237.2,46.5,46.5,0.0,46.5,239.0,0.0284482024707267,0.0317262596585408,395.9,0,0,0,0,0,4,5
665,1575000.0,2122-12-15,4,1.0,1,16,2112/11,,383.6,121.0,74.0,47.0,118.5,385.0,0.0794482024707358,-0.0018237403414573,1393.8,0,0,1,0,0,3,8
666,1425000.0,2122-12-15,4,1.0,2,58,2110/08,,502.2,153.0,85.0,68.0,81.5,414.8,-0.0465517975292689,-0.0893237403414595,2087.5,0,1,1,0,0,4,8
667,2286000.0,2122-12-15,5,1.5,2,48,2098/07,,250.0,168.5,107.0,61.5,96.0,160.0,-0.0530517975292644,-0.0386237403414604,1989.6,0,0,1,0,0,4,7
668,1574850.0,2122-12-15,3,1.0,1,52,2111/12,,191.2,94.5,64.5,30.0,66.0,191.2,-0.0685517975292674,-0.0615237403414603,1650.9,0,0,0,0,0,3,7
669,1554000.0,2122-12-15,3,2.0,2,52,2118/08,,104.8,84.0,69.0,15.0,68.0,104.8,-0.0630517975292696,-0.0651737403414571,2547.3,0,1,1,0,0,3,8
670,1717500.0,2122-12-15,3,1.0,2,34,2113/11,,489.6,101.5,75.0,26.5,101.5,551.6,0.0414482024707319,0.0130262596585417,513.8,0,0,0,0,0,4,8
671,1079850.0,2122-12-15,3,1.0,1,41,2109/02,,9474.3,64.5,64.5,0.0,118.5,4944.0,0.0434482024707273,0.1122262596585415,3860.0,0,0,1,0,0,4,7
672,921000.0,2122-12-15,3,1.0,1,11,2109/01,,375.0,68.5,68.5,0.0,58.0,375.0,0.1644482024707295,-0.0449237403414599,1862.6,0,1,1,0,0,3,7
673,1386000.0,2122-12-15,3,1.5,1,53,2102/09,,225.0,85.5,70.5,15.0,93.0,300.0,-0.0120517975292605,0.0117262596585412,1589.6,0,0,1,0,0,3,8
674,1050000.0,2122-12-15,3,2.0,2,7,2114/01,,360.0,82.0,82.0,0.0,91.5,418.6,0.0454482024707368,-0.0173737403414584,1440.7,0,1,0,0,0,4,8
675,741000.0,2122-12-15,3,2.0,2,14,2114/04,,397.0,79.0,79.0,0.0,86.5,402.6,-0.0565517975292741,0.1378762596585403,1908.8,0,1,1,0,0,4,7
676,1425000.0,2122-12-15,2,1.0,1,52,2102/12,,191.2,74.5,43.0,31.5,73.0,191.2,-0.0685517975292674,-0.0599237403414605,1433.8,0,0,0,0,0,3,7
677,1431000.0,2122-12-15,3,3.0,2,52,2118/03,,102.6,67.5,67.5,0.0,67.5,207.5,-0.0710517975292722,-0.0578737403414599,1667.8,0,1,0,0,0,3,8
678,1447500.0,2122-12-15,3,2.0,2,55,2118/01,,72.2,72.5,49.0,23.5,75.5,68.5,-0.0285517975292683,-0.0291737403414593,53.1,0,0,1,0,0,3,7
679,1680000.0,2122-12-15,4,1.5,1,52,2106/01,,234.5,83.0,63.0,20.0,70.0,193.8,-0.0670517975292602,-0.061423740341457,1219.5,0,1,1,0,0,3,7
680,723000.0,2122-12-15,2,2.0,2,24,2118/03,,156.4,73.5,73.5,0.0,59.0,128.8,0.1114482024707322,0.1055262596585429,883.9,0,1,1,0,0,3,6
681,1695000.0,2122-12-15,4,2.0,2,16,2112/11,,534.9,105.5,105.5,0.0,111.0,412.6,0.0809482024707287,-0.0006737403414582,1189.6,0,0,1,0,0,4,8
682,1455000.0,2122-12-15,2,3.0,2,43,2117/11,,62.0,63.0,63.0,0.0,66.5,65.0,-0.0540517975292692,-0.0465237403414597,1511.2,0,0,1,0,0,3,8
683,753600.0,2122-12-15,4,1.0,1,62,2107/08,,412.5,65.5,53.0,12.5,63.0,412.8,-0.0440517975292712,0.0675262596585426,1879.3,0,0,0,0,0,3,7
684,1119000.0,2122-12-15,3,2.0,2,37,2116/11,,178.2,83.5,83.5,0.0,75.5,188.5,0.0414482024707319,-0.1011237403414604,1894.4,0,1,1,0,0,3,7
685,959850.0,2122-12-15,4,1.0,1,33,2112/04,,402.2,115.5,82.5,33.0,89.5,404.3,0.0394482024707295,0.0515762596585425,1619.0,0,1,0,0,0,4,7
686,1383000.0,2122-12-15,2,1.0,1,58,2102/05,,359.7,53.0,53.0,0.0,99.0,378.0,-0.0560517975292717,-0.0750737403414589,1124.3,0,0,1,0,0,3,7
687,1777500.0,2122-12-15,2,1.5,2,50,2102/09,,459.6,71.0,71.0,0.0,71.0,340.8,-0.0380517975292639,-0.0689237403414573,1255.8,0,0,1,1,2,5,7
688,1099500.0,2122-12-15,4,1.0,2,63,2106/03,,465.0,103.5,56.0,47.5,50.5,415.4,-0.0380517975292639,-0.0907737403414579,1686.3,0,0,0,0,0,5,7
689,769500.0,2122-12-15,2,1.0,1,36,2113/02,,495.6,56.0,56.0,0.0,77.0,487.5,-0.0930517975292707,0.0932762596585412,1169.8,0,0,1,0,0,4,6
690,2550000.0,2122-12-15,4,2.0,3,59,2104/08,2116/09,295.0,132.0,132.0,0.0,85.0,295.0,-0.0695517975292651,0.0089762596585423,1749.7,0,1,1,0,2,3,8
691,889500.0,2122-12-15,3,1.0,2,21,2112/08,,395.0,108.5,69.0,39.5,108.5,385.0,-0.0165517975292678,0.0990262596585438,1518.9,0,1,1,0,0,4,8
692,870000.0,2122-12-15,5,1.5,1,33,2109/07,,385.0,106.0,106.0,0.0,86.5,385.0,0.035948202470727,0.0500762596585424,1343.2,0,1,0,0,0,5,7
693,1920000.0,2122-12-15,2,3.0,2,55,2118/06,,47.9,77.0,77.0,0.0,70.5,47.9,-0.0370517975292662,-0.0289237403414581,1709.0,0,1,1,0,0,3,9
694,1461750.0,2122-12-15,4,1.5,2,43,2097/03,,162.5,84.5,77.5,7.0,81.0,162.5,-0.0510517975292691,-0.051823740341458,1363.0,0,0,1,0,0,3,7
695,6285000.0,2122-12-15,5,2.5,3,60,2099/07,,532.8,267.0,187.0,80.0,195.5,470.9,-0.0205517975292656,-0.0097237403414602,1385.8,0,0,1,0,3,4,10
696,1806000.0,2122-12-15,5,1.5,1,29,2111/08,,595.0,164.5,164.5,0.0,110.5,427.4,0.0514482024707299,-0.0512737403414575,2163.5,0,0,0,0,0,3,8
697,2454000.0,2122-12-15,2,1.0,2,30,2119/05,,468.7,119.0,119.0,0.0,80.5,250.0,0.112448202470737,-0.074723740341458,2034.0,0,1,1,0,2,3,8
698,1170000.0,2122-12-15,4,2.0,2,41,2116/12,,414.5,124.5,124.5,0.0,134.5,350.4,0.0364482024707294,0.1147762596585408,2182.5,0,1,1,0,0,3,9
699,2265000.0,2122-12-15,4,2.0,2,29,2115/08,,522.6,133.0,133.0,0.0,144.5,451.2,0.069948202470733,-0.0685737403414599,1717.6,0,0,0,0,0,3,9
700,1455000.0,2122-12-15,3,1.5,1,46,2102/04,,205.0,75.0,68.5,6.5,75.0,205.0,-0.0615517975292695,-0.0544237403414591,1435.6,0,0,1,0,0,3,7
701,2639850.0,2122-12-16,4,1.0,2,61,2104/08,,693.8,175.0,91.5,83.5,148.0,750.0,-0.0720517975292628,0.025876259658542,2052.7,0,0,0,0,4,4,9
702,945000.0,2122-12-16,2,1.0,1,29,2108/03,2113/12,348.5,39.5,39.5,0.0,69.0,609.8,0.0399482024707319,-0.0688737403414592,2007.3,0,0,1,0,0,3,6
703,600000.0,2122-12-16,3,1.0,1,32,2110/07,,250.0,52.5,52.5,0.0,52.5,260.0,0.0394482024707295,0.0338762596585411,1136.3,0,0,1,0,0,4,6
704,2100000.0,2122-12-16,4,1.5,1,43,2101/04,,201.0,84.0,84.0,0.0,85.5,201.0,-0.0440517975292712,-0.0531237403414586,659.9,0,0,1,0,0,3,7
705,1858500.0,2122-12-16,3,2.0,2,55,2115/07,,205.2,85.0,85.0,0.0,94.0,183.2,-0.0240517975292681,-0.0238737403414575,1267.0,0,1,0,0,0,3,8
706,2265000.0,2122-12-16,6,1.0,2,54,2107/08,,225.2,107.5,63.5,44.0,87.0,225.2,-0.0625517975292672,-0.0456737403414599,2473.5,0,0,0,0,0,3,7
707,1482000.0,2122-12-16,4,1.5,1,59,2102/02,,215.0,104.5,62.5,42.0,83.5,250.0,-0.0765517975292701,0.0022762596585401,772.9,0,0,1,0,0,4,7
708,1350000.0,2122-12-16,3,1.0,1,40,2107/09,,2243.3,103.0,103.0,0.0,116.0,2199.8,0.0964482024707317,-0.0951237403414602,2986.5,0,0,1,0,0,3,8
709,1374000.0,2122-12-16,1,1.0,2,37,2112/04,,517.5,107.0,73.5,33.5,99.0,420.0,0.0369482024707318,-0.0875737403414582,1460.7,0,0,1,0,0,3,7
710,867000.0,2122-12-16,3,2.0,2,27,2117/06,,235.0,104.5,104.5,0.0,137.0,252.0,0.069948202470733,0.0938262596585417,1721.8,0,1,1,0,0,3,8
711,2097000.0,2122-12-16,4,2.0,2,56,2118/03,,397.2,132.5,132.5,0.0,60.0,396.0,-0.0260517975292705,-0.0756237403414594,1135.3,0,0,0,0,0,3,9
712,927000.0,2122-12-16,3,1.5,1,45,2100/09,,375.0,54.6,54.6,0.0,46.5,200.0,-0.0550517975292669,0.0139762596585413,1646.6,0,0,1,0,0,3,6
713,2376000.0,2122-12-16,3,2.0,1,48,2100/02,,52.5,78.5,78.5,0.0,103.5,180.0,-0.0560517975292717,-0.0378737403414604,1832.2,0,0,1,0,0,3,8
714,1317000.0,2122-12-16,3,2.0,2,12,2117/10,,12567.1,100.5,75.5,25.0,89.0,5445.0,0.1669482024707343,-0.0907737403414579,3016.2,0,1,0,0,0,3,8
715,630000.0,2122-12-16,4,1.0,1,69,2107/02,,1435.5,109.0,59.0,50.0,109.0,1435.5,-0.0220517975292656,0.0775262596585406,2952.6,0,0,1,0,0,3,8
716,990000.0,2122-12-16,3,1.0,1,16,2108/12,,2156.2,59.0,59.0,0.0,70.5,2178.0,0.0904482024707385,0.0161262596585416,1644.9,0,1,0,0,0,4,6
717,945000.0,2122-12-16,3,1.0,2,41,2114/06,,1581.3,70.0,57.0,13.0,84.0,1754.6,0.0874482024707313,0.1285762596585407,1513.6,0,0,1,0,0,2,7
718,750000.0,2122-12-16,4,1.0,1,21,2109/04,,315.0,125.0,75.0,50.0,86.0,446.2,-0.0200517975292632,0.0909762596585395,1783.0,0,1,1,0,0,4,7
719,3637500.0,2122-12-16,4,1.0,3,6,2116/01,,832.2,228.0,111.5,116.5,203.0,758.8,0.0644482024707352,0.0039762596585397,2193.6,0,1,1,0,3,3,12
720,618000.0,2122-12-16,4,1.0,2,2,2112/09,,301.2,85.0,85.0,0.0,66.0,297.8,0.0114482024707308,0.1285762596585407,1197.3,0,1,0,0,0,3,6
721,5070000.0,2122-12-16,3,1.0,1,44,2108/06,,448.2,170.0,91.0,79.0,160.0,425.0,-0.0145517975292654,-0.0484237403414589,1945.9,0,0,1,1,2,5,9
722,1860000.0,2122-12-16,3,2.0,2,30,2117/11,,452.0,124.0,124.0,0.0,124.0,325.0,0.1044482024707343,-0.0598237403414572,1823.2,0,1,0,0,0,3,7
723,1799850.0,2122-12-16,3,2.0,2,53,2119/11,,248.8,133.0,133.0,0.0,92.0,332.7,-0.0140517975292701,0.0056762596585429,1877.8,0,0,1,0,0,3,8
724,729000.0,2122-12-16,2,1.5,1,67,2105/09,,276.1,88.5,48.0,40.5,91.5,368.9,0.0064482024707282,0.0313262596585417,1779.2,0,0,1,0,0,4,7
725,2580000.0,2122-12-16,4,2.0,2,22,2119/11,,404.8,158.0,158.0,0.0,110.0,404.8,0.0389482024707342,-0.0554237403414603,2170.4,0,0,1,0,0,3,9
726,975000.0,2122-12-16,4,1.0,2,23,2108/12,,484.0,93.5,58.5,35.0,100.0,489.5,0.0049482024707353,-0.0778237403414578,2150.5,0,0,1,0,0,4,7
727,1917000.0,2122-12-16,4,2.0,2,29,2113/07,,601.4,107.5,107.5,0.0,90.0,588.8,0.0714482024707331,-0.0811737403414589,1664.0,0,1,0,0,0,4,8
728,987000.0,2122-12-16,4,1.0,2,45,2106/06,2119/04,338.2,80.0,41.5,38.5,80.0,447.1,-0.0605517975292647,0.0065762596585408,1311.6,0,1,0,0,0,3,7
729,1036800.0,2122-12-16,5,2.5,3,55,2097/10,2118/01,256.0,140.0,140.0,0.0,89.0,256.0,-0.0330517975292684,-0.0229237403414579,1380.6,0,0,1,0,0,3,9
730,1440000.0,2122-12-16,4,1.0,2,51,2114/05,,198.0,102.5,59.0,43.5,72.0,252.0,-0.0750517975292629,-0.0103737403414605,1396.5,0,1,1,0,0,4,7
731,899850.0,2122-12-16,3,1.0,1,66,2107/01,,400.0,45.5,37.0,8.5,104.5,450.4,-0.0670517975292602,-0.1072737403414585,1009.9,0,1,1,0,0,4,6
732,5400000.0,2122-12-16,4,1.0,3,25,2109/06,2115/10,847.6,223.0,127.5,95.5,99.0,668.5,0.0059482024707259,-0.0368737403414591,2552.9,0,0,1,0,0,3,9
733,1117500.0,2122-12-16,4,2.0,1,58,2101/07,,526.2,79.5,79.5,0.0,80.5,428.4,-0.0490517975292738,-0.0878737403414575,1570.3,0,0,1,0,0,4,7
734,1794000.0,2122-12-16,5,2.0,2,38,2112/07,,623.9,144.5,144.5,0.0,128.5,594.0,0.0959482024707293,-0.0347237403414588,1472.9,0,1,1,0,0,3,9
735,577500.0,2122-12-16,2,1.0,1,65,2102/04,,384.6,47.5,47.5,0.0,91.0,411.0,-0.0270517975292611,0.0345762596585395,1055.8,0,0,1,0,0,3,6
736,3825000.0,2122-12-16,4,1.0,2,52,2111/03,,393.0,142.5,72.5,70.0,140.5,404.4,-0.0765517975292701,-0.069723740341459,2172.4,0,0,1,0,4,4,10
737,1710000.0,2122-12-16,2,1.0,1,51,2098/09,,201.2,77.0,59.5,17.5,97.5,221.0,-0.07355179752927,-0.0137737403414597,635.2,0,0,1,0,0,4,7
738,1500000.0,2122-12-16,3,3.0,2,43,2118/10,,60.0,60.5,60.5,0.0,60.5,60.0,-0.0505517975292667,-0.0471237403414583,1294.1,0,1,1,0,0,3,8
